,documento,n_grams_1,n_grams_2,n_grams_3,n_grams_4,n_grams_5
0,Guia que se masturbou durante mergulho com turista em Maragogi é preso,"[('guia',), ('turismo',), ('preso',), ('manhã',), ('desta',), ('gravado',), ('masturbando',), ('enquanto',), ('acompanhava',), ('turista',), ('mergulho',), ('maragogi',), ('al',), ('aconteceu',), ('homem',), ('anos',), ('acusado',), ('importunação',), ('sexual',), ('crime',), ('ocorreu',), ('sete',), ('anos',), ('piscinas',), ('naturais',), ('praias',), ('famosas',), ('alagoas',), ('mandado',), ('prisão',), ('cumprido',), ('agora',), ('crime',), ('registrado',), ('câmera',), ('serviu',), ('prova',), ('durante',), ('processo',), ('criminal',), ('imagens',), ('mostraram',), ('guia',), ('masturbando',), ('enquanto',), ('leva',), ('vítima',), ('mergulho',), ('cilindro',), ('ar',), ('comprimido',), ('máscara',), ('mulher',), ('descobriu',), ('importunação',), ('após',), ('ver',), ('gravação',), ('passeio',), ('havia',), ('sido',), ('contratado',), ('hotel',), ('município',), ('identidades',), ('envolvidos',), ('divulgadas',), ('prisão',), ('preventiva',), ('suspeito',), ('decretada',), ('novembro',), ('decisão',), ('dada',), ('vara',), ('único',), ('ofício',), ('maragogi',), ('cumprida',), ('policiais',), ('dptur',), ('importante',), ('toda',), ('sociedade',), ('conscientize',), ('combater',), ('denunciar',), ('crimes',), ('mulheres',), ('fiquem',), ('atentas',), ('qualquer',), ('movimento',), ('considere',), ('suspeito',), ('denunciem',), ('atentos',), ('casos',), ('luci',), ('mônica',), ('delegada',)]","[('guia', 'turismo'), ('turismo', 'preso'), ('preso', 'manhã'), ('manhã', 'desta'), ('desta', 'gravado'), ('gravado', 'masturbando'), ('masturbando', 'enquanto'), ('enquanto', 'acompanhava'), ('acompanhava', 'turista'), ('turista', 'mergulho'), ('mergulho', 'maragogi'), ('maragogi', 'al'), ('al', 'aconteceu'), ('aconteceu', 'homem'), ('homem', 'anos'), ('anos', 'acusado'), ('acusado', 'importunação'), ('importunação', 'sexual'), ('sexual', 'crime'), ('crime', 'ocorreu'), ('ocorreu', 'sete'), ('sete', 'anos'), ('anos', 'piscinas'), ('piscinas', 'naturais'), ('naturais', 'praias'), ('praias', 'famosas'), ('famosas', 'alagoas'), ('alagoas', 'mandado'), ('mandado', 'prisão'), ('prisão', 'cumprido'), ('cumprido', 'agora'), ('agora', 'crime'), ('crime', 'registrado'), ('registrado', 'câmera'), ('câmera', 'serviu'), ('serviu', 'prova'), ('prova', 'durante'), ('durante', 'processo'), ('processo', 'criminal'), ('criminal', 'imagens'), ('imagens', 'mostraram'), ('mostraram', 'guia'), ('guia', 'masturbando'), ('masturbando', 'enquanto'), ('enquanto', 'leva'), ('leva', 'vítima'), ('vítima', 'mergulho'), ('mergulho', 'cilindro'), ('cilindro', 'ar'), ('ar', 'comprimido'), ('comprimido', 'máscara'), ('máscara', 'mulher'), ('mulher', 'descobriu'), ('descobriu', 'importunação'), ('importunação', 'após'), ('após', 'ver'), ('ver', 'gravação'), ('gravação', 'passeio'), ('passeio', 'havia'), ('havia', 'sido'), ('sido', 'contratado'), ('contratado', 'hotel'), ('hotel', 'município'), ('município', 'identidades'), ('identidades', 'envolvidos'), ('envolvidos', 'divulgadas'), ('divulgadas', 'prisão'), ('prisão', 'preventiva'), ('preventiva', 'suspeito'), ('suspeito', 'decretada'), ('decretada', 'novembro'), ('novembro', 'decisão'), ('decisão', 'dada'), ('dada', 'vara'), ('vara', 'único'), ('único', 'ofício'), ('ofício', 'maragogi'), ('maragogi', 'cumprida'), ('cumprida', 'policiais'), ('policiais', 'dptur'), ('dptur', 'importante'), ('importante', 'toda'), ('toda', 'sociedade'), ('sociedade', 'conscientize'), ('conscientize', 'combater'), ('combater', 'denunciar'), ('denunciar', 'crimes'), ('crimes', 'mulheres'), ('mulheres', 'fiquem'), ('fiquem', 'atentas'), ('atentas', 'qualquer'), ('qualquer', 'movimento'), ('movimento', 'considere'), ('considere', 'suspeito'), ('suspeito', 'denunciem'), ('denunciem', 'atentos'), ('atentos', 'casos'), ('casos', 'luci'), ('luci', 'mônica'), ('mônica', 'delegada')]","[('guia', 'turismo', 'preso'), ('turismo', 'preso', 'manhã'), ('preso', 'manhã', 'desta'), ('manhã', 'desta', 'gravado'), ('desta', 'gravado', 'masturbando'), ('gravado', 'masturbando', 'enquanto'), ('masturbando', 'enquanto', 'acompanhava'), ('enquanto', 'acompanhava', 'turista'), ('acompanhava', 'turista', 'mergulho'), ('turista', 'mergulho', 'maragogi'), ('mergulho', 'maragogi', 'al'), ('maragogi', 'al', 'aconteceu'), ('al', 'aconteceu', 'homem'), ('aconteceu', 'homem', 'anos'), ('homem', 'anos', 'acusado'), ('anos', 'acusado', 'importunação'), ('acusado', 'importunação', 'sexual'), ('importunação', 'sexual', 'crime'), ('sexual', 'crime', 'ocorreu'), ('crime', 'ocorreu', 'sete'), ('ocorreu', 'sete', 'anos'), ('sete', 'anos', 'piscinas'), ('anos', 'piscinas', 'naturais'), ('piscinas', 'naturais', 'praias'), ('naturais', 'praias', 'famosas'), ('praias', 'famosas', 'alagoas'), ('famosas', 'alagoas', 'mandado'), ('alagoas', 'mandado', 'prisão'), ('mandado', 'prisão', 'cumprido'), ('prisão', 'cumprido', 'agora'), ('cumprido', 'agora', 'crime'), ('agora', 'crime', 'registrado'), ('crime', 'registrado', 'câmera'), ('registrado', 'câmera', 'serviu'), ('câmera', 'serviu', 'prova'), ('serviu', 'prova', 'durante'), ('prova', 'durante', 'processo'), ('durante', 'processo', 'criminal'), ('processo', 'criminal', 'imagens'), ('criminal', 'imagens', 'mostraram'), ('imagens', 'mostraram', 'guia'), ('mostraram', 'guia', 'masturbando'), ('guia', 'masturbando', 'enquanto'), ('masturbando', 'enquanto', 'leva'), ('enquanto', 'leva', 'vítima'), ('leva', 'vítima', 'mergulho'), ('vítima', 'mergulho', 'cilindro'), ('mergulho', 'cilindro', 'ar'), ('cilindro', 'ar', 'comprimido'), ('ar', 'comprimido', 'máscara'), ('comprimido', 'máscara', 'mulher'), ('máscara', 'mulher', 'descobriu'), ('mulher', 'descobriu', 'importunação'), ('descobriu', 'importunação', 'após'), ('importunação', 'após', 'ver'), ('após', 'ver', 'gravação'), ('ver', 'gravação', 'passeio'), ('gravação', 'passeio', 'havia'), ('passeio', 'havia', 'sido'), ('havia', 'sido', 'contratado'), ('sido', 'contratado', 'hotel'), ('contratado', 'hotel', 'município'), ('hotel', 'município', 'identidades'), ('município', 'identidades', 'envolvidos'), ('identidades', 'envolvidos', 'divulgadas'), ('envolvidos', 'divulgadas', 'prisão'), ('divulgadas', 'prisão', 'preventiva'), ('prisão', 'preventiva', 'suspeito'), ('preventiva', 'suspeito', 'decretada'), ('suspeito', 'decretada', 'novembro'), ('decretada', 'novembro', 'decisão'), ('novembro', 'decisão', 'dada'), ('decisão', 'dada', 'vara'), ('dada', 'vara', 'único'), ('vara', 'único', 'ofício'), ('único', 'ofício', 'maragogi'), ('ofício', 'maragogi', 'cumprida'), ('maragogi', 'cumprida', 'policiais'), ('cumprida', 'policiais', 'dptur'), ('policiais', 'dptur', 'importante'), ('dptur', 'importante', 'toda'), ('importante', 'toda', 'sociedade'), ('toda', 'sociedade', 'conscientize'), ('sociedade', 'conscientize', 'combater'), ('conscientize', 'combater', 'denunciar'), ('combater', 'denunciar', 'crimes'), ('denunciar', 'crimes', 'mulheres'), ('crimes', 'mulheres', 'fiquem'), ('mulheres', 'fiquem', 'atentas'), ('fiquem', 'atentas', 'qualquer'), ('atentas', 'qualquer', 'movimento'), ('qualquer', 'movimento', 'considere'), ('movimento', 'considere', 'suspeito'), ('considere', 'suspeito', 'denunciem'), ('suspeito', 'denunciem', 'atentos'), ('denunciem', 'atentos', 'casos'), ('atentos', 'casos', 'luci'), ('casos', 'luci', 'mônica'), ('luci', 'mônica', 'delegada')]","[('guia', 'turismo', 'preso', 'manhã'), ('turismo', 'preso', 'manhã', 'desta'), ('preso', 'manhã', 'desta', 'gravado'), ('manhã', 'desta', 'gravado', 'masturbando'), ('desta', 'gravado', 'masturbando', 'enquanto'), ('gravado', 'masturbando', 'enquanto', 'acompanhava'), ('masturbando', 'enquanto', 'acompanhava', 'turista'), ('enquanto', 'acompanhava', 'turista', 'mergulho'), ('acompanhava', 'turista', 'mergulho', 'maragogi'), ('turista', 'mergulho', 'maragogi', 'al'), ('mergulho', 'maragogi', 'al', 'aconteceu'), ('maragogi', 'al', 'aconteceu', 'homem'), ('al', 'aconteceu', 'homem', 'anos'), ('aconteceu', 'homem', 'anos', 'acusado'), ('homem', 'anos', 'acusado', 'importunação'), ('anos', 'acusado', 'importunação', 'sexual'), ('acusado', 'importunação', 'sexual', 'crime'), ('importunação', 'sexual', 'crime', 'ocorreu'), ('sexual', 'crime', 'ocorreu', 'sete'), ('crime', 'ocorreu', 'sete', 'anos'), ('ocorreu', 'sete', 'anos', 'piscinas'), ('sete', 'anos', 'piscinas', 'naturais'), ('anos', 'piscinas', 'naturais', 'praias'), ('piscinas', 'naturais', 'praias', 'famosas'), ('naturais', 'praias', 'famosas', 'alagoas'), ('praias', 'famosas', 'alagoas', 'mandado'), ('famosas', 'alagoas', 'mandado', 'prisão'), ('alagoas', 'mandado', 'prisão', 'cumprido'), ('mandado', 'prisão', 'cumprido', 'agora'), ('prisão', 'cumprido', 'agora', 'crime'), ('cumprido', 'agora', 'crime', 'registrado'), ('agora', 'crime', 'registrado', 'câmera'), ('crime', 'registrado', 'câmera', 'serviu'), ('registrado', 'câmera', 'serviu', 'prova'), ('câmera', 'serviu', 'prova', 'durante'), ('serviu', 'prova', 'durante', 'processo'), ('prova', 'durante', 'processo', 'criminal'), ('durante', 'processo', 'criminal', 'imagens'), ('processo', 'criminal', 'imagens', 'mostraram'), ('criminal', 'imagens', 'mostraram', 'guia'), ('imagens', 'mostraram', 'guia', 'masturbando'), ('mostraram', 'guia', 'masturbando', 'enquanto'), ('guia', 'masturbando', 'enquanto', 'leva'), ('masturbando', 'enquanto', 'leva', 'vítima'), ('enquanto', 'leva', 'vítima', 'mergulho'), ('leva', 'vítima', 'mergulho', 'cilindro'), ('vítima', 'mergulho', 'cilindro', 'ar'), ('mergulho', 'cilindro', 'ar', 'comprimido'), ('cilindro', 'ar', 'comprimido', 'máscara'), ('ar', 'comprimido', 'máscara', 'mulher'), ('comprimido', 'máscara', 'mulher', 'descobriu'), ('máscara', 'mulher', 'descobriu', 'importunação'), ('mulher', 'descobriu', 'importunação', 'após'), ('descobriu', 'importunação', 'após', 'ver'), ('importunação', 'após', 'ver', 'gravação'), ('após', 'ver', 'gravação', 'passeio'), ('ver', 'gravação', 'passeio', 'havia'), ('gravação', 'passeio', 'havia', 'sido'), ('passeio', 'havia', 'sido', 'contratado'), ('havia', 'sido', 'contratado', 'hotel'), ('sido', 'contratado', 'hotel', 'município'), ('contratado', 'hotel', 'município', 'identidades'), ('hotel', 'município', 'identidades', 'envolvidos'), ('município', 'identidades', 'envolvidos', 'divulgadas'), ('identidades', 'envolvidos', 'divulgadas', 'prisão'), ('envolvidos', 'divulgadas', 'prisão', 'preventiva'), ('divulgadas', 'prisão', 'preventiva', 'suspeito'), ('prisão', 'preventiva', 'suspeito', 'decretada'), ('preventiva', 'suspeito', 'decretada', 'novembro'), ('suspeito', 'decretada', 'novembro', 'decisão'), ('decretada', 'novembro', 'decisão', 'dada'), ('novembro', 'decisão', 'dada', 'vara'), ('decisão', 'dada', 'vara', 'único'), ('dada', 'vara', 'único', 'ofício'), ('vara', 'único', 'ofício', 'maragogi'), ('único', 'ofício', 'maragogi', 'cumprida'), ('ofício', 'maragogi', 'cumprida', 'policiais'), ('maragogi', 'cumprida', 'policiais', 'dptur'), ('cumprida', 'policiais', 'dptur', 'importante'), ('policiais', 'dptur', 'importante', 'toda'), ('dptur', 'importante', 'toda', 'sociedade'), ('importante', 'toda', 'sociedade', 'conscientize'), ('toda', 'sociedade', 'conscientize', 'combater'), ('sociedade', 'conscientize', 'combater', 'denunciar'), ('conscientize', 'combater', 'denunciar', 'crimes'), ('combater', 'denunciar', 'crimes', 'mulheres'), ('denunciar', 'crimes', 'mulheres', 'fiquem'), ('crimes', 'mulheres', 'fiquem', 'atentas'), ('mulheres', 'fiquem', 'atentas', 'qualquer'), ('fiquem', 'atentas', 'qualquer', 'movimento'), ('atentas', 'qualquer', 'movimento', 'considere'), ('qualquer', 'movimento', 'considere', 'suspeito'), ('movimento', 'considere', 'suspeito', 'denunciem'), ('considere', 'suspeito', 'denunciem', 'atentos'), ('suspeito', 'denunciem', 'atentos', 'casos'), ('denunciem', 'atentos', 'casos', 'luci'), ('atentos', 'casos', 'luci', 'mônica'), ('casos', 'luci', 'mônica', 'delegada')]","[('guia', 'turismo', 'preso', 'manhã', 'desta'), ('turismo', 'preso', 'manhã', 'desta', 'gravado'), ('preso', 'manhã', 'desta', 'gravado', 'masturbando'), ('manhã', 'desta', 'gravado', 'masturbando', 'enquanto'), ('desta', 'gravado', 'masturbando', 'enquanto', 'acompanhava'), ('gravado', 'masturbando', 'enquanto', 'acompanhava', 'turista'), ('masturbando', 'enquanto', 'acompanhava', 'turista', 'mergulho'), ('enquanto', 'acompanhava', 'turista', 'mergulho', 'maragogi'), ('acompanhava', 'turista', 'mergulho', 'maragogi', 'al'), ('turista', 'mergulho', 'maragogi', 'al', 'aconteceu'), ('mergulho', 'maragogi', 'al', 'aconteceu', 'homem'), ('maragogi', 'al', 'aconteceu', 'homem', 'anos'), ('al', 'aconteceu', 'homem', 'anos', 'acusado'), ('aconteceu', 'homem', 'anos', 'acusado', 'importunação'), ('homem', 'anos', 'acusado', 'importunação', 'sexual'), ('anos', 'acusado', 'importunação', 'sexual', 'crime'), ('acusado', 'importunação', 'sexual', 'crime', 'ocorreu'), ('importunação', 'sexual', 'crime', 'ocorreu', 'sete'), ('sexual', 'crime', 'ocorreu', 'sete', 'anos'), ('crime', 'ocorreu', 'sete', 'anos', 'piscinas'), ('ocorreu', 'sete', 'anos', 'piscinas', 'naturais'), ('sete', 'anos', 'piscinas', 'naturais', 'praias'), ('anos', 'piscinas', 'naturais', 'praias', 'famosas'), ('piscinas', 'naturais', 'praias', 'famosas', 'alagoas'), ('naturais', 'praias', 'famosas', 'alagoas', 'mandado'), ('praias', 'famosas', 'alagoas', 'mandado', 'prisão'), ('famosas', 'alagoas', 'mandado', 'prisão', 'cumprido'), ('alagoas', 'mandado', 'prisão', 'cumprido', 'agora'), ('mandado', 'prisão', 'cumprido', 'agora', 'crime'), ('prisão', 'cumprido', 'agora', 'crime', 'registrado'), ('cumprido', 'agora', 'crime', 'registrado', 'câmera'), ('agora', 'crime', 'registrado', 'câmera', 'serviu'), ('crime', 'registrado', 'câmera', 'serviu', 'prova'), ('registrado', 'câmera', 'serviu', 'prova', 'durante'), ('câmera', 'serviu', 'prova', 'durante', 'processo'), ('serviu', 'prova', 'durante', 'processo', 'criminal'), ('prova', 'durante', 'processo', 'criminal', 'imagens'), ('durante', 'processo', 'criminal', 'imagens', 'mostraram'), ('processo', 'criminal', 'imagens', 'mostraram', 'guia'), ('criminal', 'imagens', 'mostraram', 'guia', 'masturbando'), ('imagens', 'mostraram', 'guia', 'masturbando', 'enquanto'), ('mostraram', 'guia', 'masturbando', 'enquanto', 'leva'), ('guia', 'masturbando', 'enquanto', 'leva', 'vítima'), ('masturbando', 'enquanto', 'leva', 'vítima', 'mergulho'), ('enquanto', 'leva', 'vítima', 'mergulho', 'cilindro'), ('leva', 'vítima', 'mergulho', 'cilindro', 'ar'), ('vítima', 'mergulho', 'cilindro', 'ar', 'comprimido'), ('mergulho', 'cilindro', 'ar', 'comprimido', 'máscara'), ('cilindro', 'ar', 'comprimido', 'máscara', 'mulher'), ('ar', 'comprimido', 'máscara', 'mulher', 'descobriu'), ('comprimido', 'máscara', 'mulher', 'descobriu', 'importunação'), ('máscara', 'mulher', 'descobriu', 'importunação', 'após'), ('mulher', 'descobriu', 'importunação', 'após', 'ver'), ('descobriu', 'importunação', 'após', 'ver', 'gravação'), ('importunação', 'após', 'ver', 'gravação', 'passeio'), ('após', 'ver', 'gravação', 'passeio', 'havia'), ('ver', 'gravação', 'passeio', 'havia', 'sido'), ('gravação', 'passeio', 'havia', 'sido', 'contratado'), ('passeio', 'havia', 'sido', 'contratado', 'hotel'), ('havia', 'sido', 'contratado', 'hotel', 'município'), ('sido', 'contratado', 'hotel', 'município', 'identidades'), ('contratado', 'hotel', 'município', 'identidades', 'envolvidos'), ('hotel', 'município', 'identidades', 'envolvidos', 'divulgadas'), ('município', 'identidades', 'envolvidos', 'divulgadas', 'prisão'), ('identidades', 'envolvidos', 'divulgadas', 'prisão', 'preventiva'), ('envolvidos', 'divulgadas', 'prisão', 'preventiva', 'suspeito'), ('divulgadas', 'prisão', 'preventiva', 'suspeito', 'decretada'), ('prisão', 'preventiva', 'suspeito', 'decretada', 'novembro'), ('preventiva', 'suspeito', 'decretada', 'novembro', 'decisão'), ('suspeito', 'decretada', 'novembro', 'decisão', 'dada'), ('decretada', 'novembro', 'decisão', 'dada', 'vara'), ('novembro', 'decisão', 'dada', 'vara', 'único'), ('decisão', 'dada', 'vara', 'único', 'ofício'), ('dada', 'vara', 'único', 'ofício', 'maragogi'), ('vara', 'único', 'ofício', 'maragogi', 'cumprida'), ('único', 'ofício', 'maragogi', 'cumprida', 'policiais'), ('ofício', 'maragogi', 'cumprida', 'policiais', 'dptur'), ('maragogi', 'cumprida', 'policiais', 'dptur', 'importante'), ('cumprida', 'policiais', 'dptur', 'importante', 'toda'), ('policiais', 'dptur', 'importante', 'toda', 'sociedade'), ('dptur', 'importante', 'toda', 'sociedade', 'conscientize'), ('importante', 'toda', 'sociedade', 'conscientize', 'combater'), ('toda', 'sociedade', 'conscientize', 'combater', 'denunciar'), ('sociedade', 'conscientize', 'combater', 'denunciar', 'crimes'), ('conscientize', 'combater', 'denunciar', 'crimes', 'mulheres'), ('combater', 'denunciar', 'crimes', 'mulheres', 'fiquem'), ('denunciar', 'crimes', 'mulheres', 'fiquem', 'atentas'), ('crimes', 'mulheres', 'fiquem', 'atentas', 'qualquer'), ('mulheres', 'fiquem', 'atentas', 'qualquer', 'movimento'), ('fiquem', 'atentas', 'qualquer', 'movimento', 'considere'), ('atentas', 'qualquer', 'movimento', 'considere', 'suspeito'), ('qualquer', 'movimento', 'considere', 'suspeito', 'denunciem'), ('movimento', 'considere', 'suspeito', 'denunciem', 'atentos'), ('considere', 'suspeito', 'denunciem', 'atentos', 'casos'), ('suspeito', 'denunciem', 'atentos', 'casos', 'luci'), ('denunciem', 'atentos', 'casos', 'luci', 'mônica'), ('atentos', 'casos', 'luci', 'mônica', 'delegada')]"
